"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"https://www.radissonhotels.com/en-us/hotels/park-inn-bacolod","Park Inn by Radisson Bacolod","Block 12 Reclamation Area, Palanca Avenue, SM City Bacolod Complex","Bacolod City","<MISSING>","6100","Philippines","PHLPBAC","+63 34 7068888","Hotel","10.6714773","122.942665","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-davao","Park Inn by Radisson Davao","Asian Highway 26","Davao City","<MISSING>","8000","Philippines","PHLPIDV","+63 82 2727600","Hotel","7.097586","125.630356","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-clark","Park Inn by Radisson Clark","SM City Clark, M.A. Roxas Highway","Angeles","<MISSING>","2010","Philippines","PHLPIRC","+63 45 5987000","Hotel","15.1701918","120.578056","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-edsa-quezon","Park Inn by Radisson North EDSA","SM City North EDSA Complex, EDSA Corner North Avenue, Barangay Bagong Pag-Asa, Metro Manila","Quezon City","<MISSING>","1105","Philippines","PHLPNES","+63 2 79441888","Hotel","14.6559467","121.033134","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-poznan","Park Inn by Radisson Poznan","Szyperska 22","Poznan","<MISSING>","61-754","Poland","POZPD","+48 (61) 672 46 00","Hotel","52.40944","16.9389343","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-polokwane","Park Inn by Radisson Polokwane","Portion 274 of the Farm Sterk-","Polokwane","<MISSING>","6885","South Africa","PTGPD","+ 27 (15) 495 0969","Hotel","-23.92639","29.4646721","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-abeokuta","Park Inn by Radisson Abeokuta","IBB Boulevard, Kuto","Abeokuta","<MISSING>","110252","Nigeria","QATPD","+234 (813) 9860020","Hotel","7.156137","3.348967","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-makkah-aziziyah","Park Inn by Radisson Makkah Aziziyah","2516 Al Masjid Al Haram Road AlMursalat District","Makkah","<MISSING>","24247","Saudi Arabia","QCAPA","+966 1255 99100","Hotel","21.4013557","39.8792229","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-makkah-al-naseem","Park Inn by Radisson Makkah Al Naseem","Land Plot no. 954/2","Makkah","<MISSING>","21955","Saudi Arabia","QCAPM","+966 (12) 5260 500","Hotel","21.3819122","39.87242","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-dammam","Park Inn by Radisson Dammam","Dammam Corniche","Dammam","<MISSING>","31952","Saudi Arabia","QDMPD","+966 (13) 8093311","Hotel","26.4530964","50.1308","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-apartments-dammam-industrial-city","Park Inn by Radisson Hotel & Apartments Dammam Industrial City","Intersect Highway 615, Makkah Road 67th Street","Dammam","<MISSING>","34334","Saudi Arabia","QDMPI","+966 13 8462001","Hotel","26.2335129","49.98691","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-resort-sarvar-spa","Park Inn by Radisson Sárvár Resort & Spa","Vadkerti U. 4","Sarvar","<MISSING>","9600","Hungary","QGYPD","+36 95 530 100","Hotel","47.2472572","16.94795","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-hasselt","Park Inn by Radisson Hasselt","St. Jozefstraat 10.2.2","Hasselt","<MISSING>","3500","Belgium","QHAPD","+32 11 718880","Hotel","50.9285851","5.339959","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-jubail-industrial-city","Park Inn by Radisson Jubail Industrial City","Al Derah Road","Jubail","<MISSING>","<MISSING>","Saudi Arabia","QJBPI","+966-13-343-7500","Hotel","27.1745911","49.5268822","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-york-city-centre","Park Inn by Radisson York City Centre","North Street","York","<MISSING>","Y01 6JF","United Kingdom","QQYPD","+44 1904 459988","Hotel","53.9583168","-1.085221","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-reykjavik-keflavik-airport","Park Inn By Radisson Reykjavik Keflavik Airport","Hafnargata 57, 230","Keflavik","<MISSING>","230","Iceland","REKPQ","+354 421-5222","Hotel","64.00034","-22.5496","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-riga-barona","Park Inn by Radisson Residence Riga Barona","Krisjana Barona iela 40","Riga","<MISSING>","LV-1011","Latvia","RIXPR","+371 6331 5777","Hotel","56.9534073","24.1264343","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-riga-valdemara","Park Inn by Radisson Riga Valdemara","Krogus iela 1","Riga","<MISSING>","LV-1048","Latvia","RIXPV","+371 6347 7777","Hotel","56.9467","24.0769","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-riyadh","Park Inn by Radisson Riyadh","7314 Al Ihsa St., Az Zahra District","Riyadh","<MISSING>","12811-2914","Saudi Arabia","RUHPA","+966 11 200 9999","Hotel","24.6907","46.73227","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-southend-on-sea","Park Inn by Radisson Palace, Southend-On-Sea","Church Road","Southend-On-Sea","<MISSING>","SS1 2AL","United Kingdom","SENPD","+44 1702 455100","Hotel","51.53393","0.716096","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-shannon-airport","Park Inn by Radisson Shannon Airport","Shannon Airport","Shannon","<MISSING>","<MISSING>","Ireland","SNNPQ","+353 61 471 122","Hotel","52.690876","-8.919736","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-zalakaros-spa","Park Inn by Radisson Hotel and Spa Zalakaros","Udulo Sor","Zalakaros","<MISSING>","8749","Hungary","SOBPD","+36 30 565 8849","Hotel","46.5467873","17.12661","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-samsun","Park Inn by Radisson Samsun","Cumhuriyet Mahallesi","Samsun","<MISSING>","55310","Turkey","SSXPD","+90 362 312 55 55","Hotel","41.2269","36.45118","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-stockholm-solna","Park Inn by Radisson Stockholm Solna","Hotellgatan 11","Solna","<MISSING>","SE-17125","Sweden","STOP2","+46 8 470 9100","Hotel","59.3596649","18.0001087","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-stockholm-hammarby-sjostad","Park Inn by Radisson Stockholm Hammarby Sjostad","Midskeppsgatan 6","Stockholm","<MISSING>","SE-12066","Sweden","STOPS","+46 (8) 5050 7000","Hotel","59.3016052","18.1053944","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-stuttgart","Park Inn by Radisson Stuttgart","Hauptstaetter Strasse 147","Stuttgart","<MISSING>","70178","Germany","STRPD","+49 (711) 320 940","Hotel","48.7647858","9.170075","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-moscow-sheremetyevo-airport","Park Inn by Radisson, Sheremetyevo Airport Moscow","Mezhdunarodnoe shosse, 1A","Khimki","<MISSING>","141400","Russian Federation","SVOPD","+ 7 (495) 232 2220","Hotel","55.9610825","37.4130249","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-ekaterinburg","Park Inn by Radisson, Ekaterinburg","Mamina-Sibiryaka 98","Ekaterinburg","<MISSING>","620075","Russian Federation","SVXPD","+7 343 216 6000","Hotel","56.8368454","60.6186867","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-conference-tallinn-meriton-spa","Park Inn by Radisson Meriton Conference & Spa Hotel Tallinn","Toompuiestee 27","Tallinn","<MISSING>","10149","Estonia","TLLPM","+372 62 88 100","Hotel","59.4352341","24.7313957","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-tallinn","Park Inn by Radisson Central Tallinn","Narva Mnt 7c","Tallinn","<MISSING>","EE-10117","Estonia","TLLPR","+372 633 9800","Hotel","59.43751","24.76141","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-astana","Park Inn by Radisson Astana","Kenesari Str. &amp; Saryarka Bul.","Nur-Sultan","<MISSING>","10000","Kazakhstan","TSEPD","+7 (717) 2670000","Hotel","51.16286","71.41042","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-vienna-uno-city","Park Inn by Radisson Uno City Vienna","Wagramer Strasse 16-18","Vienna","<MISSING>","1220","Austria","VIEP1","+43 1 260 40 0","Hotel","48.23414","16.4209442","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-moscow-odintsovo","Park Inn by Radisson Odintsovo Moscow","8 Nedelinia Street","Odintsovo","<MISSING>","143002","Russian Federation","VKOPO","+7 (495) 594 1600","Hotel","55.67926","37.2673225","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-vilnius-airport-business-center","Park Inn by Radisson Vilnius Airport Hotel & Business Centre","Oreiviu 32","Vilnius","<MISSING>","02188","Lithuania","VNOPQ","+370 52 400055","Hotel","54.64723","25.27675","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-volgograd","Park Inn by Radisson Volgograd","7, Mikhaila Balonina Str.","Volgograd","<MISSING>","400087","Russian Federation","VOGP2","+7 (844) 2268125","Hotel","48.71301","44.51143","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-peterborough","Park Inn by Radisson Peterborough","Wentworth St","Peterborough","<MISSING>","PE1 1BA","United Kingdom","XVHPD","+ 44 (0)1733 353750","Hotel","52.5707855","-0.245206","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-leuven","Park Inn by Radisson Leuven","Martelarenlaan 36","Leuven","<MISSING>","3010","Belgium","ZGKPD","+32 (16) 61 66 00","Hotel","50.8815","4.717735","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/park-inn-wismar","Park Inn by Radisson Wismar","Alter Holzhafen 28","Wismar","<MISSING>","23966","Germany","ZWMPD","0049 3841 25 75 0","Hotel","53.8959","11.4572","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-aalborg-limfjord","Radisson Blu Limfjord Hotel, Aalborg","Ved Stranden 14-16","Aalborg","<MISSING>","DK-9000","Denmark","AALZH","+45 98164333","Hotel","57.05068","9.92015","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-al-ain","Radisson Blu Hotel & Resort, Al Ain","Al Sarooj District","Al Ain","<MISSING>","<MISSING>","United Arab Emirates","AANZA","+971 3 768 6666","Hotel","24.20711","55.78507","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-aarhus-scandinavia","Radisson Blu Scandinavia Hotel, Aarhus","Margrethepladsen 1 (Entrance from, Thomas Jensens Allé 1)","Aarhus","<MISSING>","DK-8000","Denmark","AARZH","+45 8612 8665","Hotel","56.1521339","10.1975546","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-abidjan-airport","Radisson Blu Hotel, Abidjan Airport","Route de l&#039;Aeroport d&#039;Abidjan","Abidjan","<MISSING>","2176","Côte d&#039;Ivoire","ABJZR","+225 21 22 20 00","Hotel","5.25862","-3.936689","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-addis-ababa","Radisson Blu Hotel, Addis Ababa","Kazanchis Business District","Addis Ababa","<MISSING>","21555","Ethiopia","ADDZA","+251 (1) 15 15 76 00","Hotel","9.01642","38.76745","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-congress-sochi","Radisson Blu Resort & Congress Centre, Sochi","1a Golubaya Street, Adler Dist","Sochi","<MISSING>","354340","Russian Federation","AERZI","+7 (862) 2433300","Hotel","43.4101219","39.9379","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-rosa-khutor","Radisson Hotel, Rosa Khutor","4 Panorama Embankment, Esto-Sadok","Sochi","<MISSING>","354392","Russian Federation","AERZK","+7 862 243 13 77","Hotel","43.67279","40.29748","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-ajaccio-bay-spa","Radisson Blu Resort & Spa, Ajaccio Bay","Agosta Plage, Grosseto-Prugna","Porticcio - Corsica","<MISSING>","20166","France","AJAZR","+33 4 9577 9797","Hotel","41.8645821","8.791916","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-algiers-hydra","Radisson Blu Hotel, Algiers Hydra","Lotissement Moutchachou","Algiers","<MISSING>","16043","Algeria","ALGZA","+213 21 98 32 32","Hotel","36.7516975","3.019102","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-alexandria","Radisson Blu Hotel, Alexandria","Alex West, Mehwar El Taamer","Alexandria","<MISSING>","21632","Egypt","ALYZR","+ 20 (3) 5896000","Hotel","31.0557575","29.7197475","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-amsterdam","Radisson Blu Hotel, Amsterdam City Center","Rusland 17","Amsterdam","<MISSING>","1012 CK","Netherlands","AMSZH","+31206231231","Hotel","52.37008","4.89664","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-noordwijk-aan-zee","Radisson Blu Palace Hotel, Noordwijk aan Zee","Pickeplein 8","Noordwijk aan Zee","<MISSING>","2202 CL","Netherlands","AMSZN","+31 71 365 3000","Hotel","52.24168","4.431687","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-amsterdam-schiphol-airport","Radisson Blu Hotel Amsterdam Airport, Schiphol","Boeing Avenue 2, Schiphol-Rijk","Amsterdam Airport Schiphol","<MISSING>","1119 PB","Netherlands","AMSZQ","+ 31 (20) 6553131","Hotel","52.2789536","4.749842","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-ankara","Radisson Blu Hotel, Ankara","Istiklal Cad. No: 20 Ulus","Ankara","<MISSING>","6030","Turkey","ANKZH","+90 312 3104848","Hotel","39.93965","32.8514137","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-antwerp-astrid","Radisson Blu Astrid Hotel, Antwerp","Koningin Astridplein 7","Antwerp","<MISSING>","B-2018","Belgium","ANRZR","+32 (3) 203 12 34","Hotel","51.2190628","4.421214","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-uppsala","Radisson Blu Hotel, Uppsala","Stationsgatan 4","Uppsala","<MISSING>","753 40","Sweden","ARNZB","+ 46 (0) 18 474 79 00","Hotel","59.85918","17.6478939","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-kayseri","Radisson Blu Hotel, Kayseri","Hunat Mahallesi, Sivas Caddesi 24/A","Kayseri","<MISSING>","38030","Turkey","ASRZR","+90 (352) 3155000","Hotel","38.72325","35.4958038","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-athens","Radisson Blu Park Hotel, Athens","10 Alexandras Ave","Athens","<MISSING>","10682","Greece","ATHZH","+30 210 8894 500","Hotel","37.9912262","23.7333012","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-salzburg-altstadt","Radisson Blu Hotel Altstadt, Salzburg","Rudolfskai 28 - Judengasse 15","Salzburg","<MISSING>","5020","Austria","ATSALZBG","+ 43 (662) 84 85 71 - 0","Hotel","47.7998238","13.047081","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-abu-dhabi-corniche","Radisson Blu Hotel & Resort, Abu Dhabi Corniche","Corniche Rd","Abu Dhabi","<MISSING>","<MISSING>","United Arab Emirates","AUHZA","+971 2 681 1900","Hotel","24.4629021","54.32571","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-abu-dhabi-yas-island","Radisson Blu Hotel, Abu Dhabi Yas Island","P.O.Box 93725","Abu Dhabi","<MISSING>","<MISSING>","United Arab Emirates","AUHZY","+971 (2) 6562000","Hotel","24.4671249","54.59787","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-sydney","Radisson Blu Plaza Hotel Sydney","27 O&#039;Connell Street","Sydney","<MISSING>","2000","Australia","AUSPLAZA","+61 2 82140000","Hotel","-33.8654556","151.208939","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bahrain-diplomat-spa","The Diplomat Radisson Blu Hotel, Residence & Spa, Manama","Diplomatic Area, Road 1701","Manama","<MISSING>","5243","Bahrain","BAHZH","+973 17 531666","Hotel","26.2411537","50.592083","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-dhaka","Radisson Blu Dhaka Water Garden","Airport Rd, Dhaka Cantonment","Dhaka","<MISSING>","1206","Bangladesh","BANDHAKA","+880 29834555","Hotel","23.8161182","90.40872","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-berlin","Radisson Blu Hotel, Berlin","Karl Liebknecht Strasse 3","Berlin","<MISSING>","10178","Germany","BERZA","+49 30 238 280","Hotel","52.5194969","13.4028912","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-beirut-verdun","Radisson Blu Hotel, Beirut Verdun","The Dunes Shopping Centre","Beirut","<MISSING>","1105","Lebanon","BEYZA","+961 1 771100","Hotel","33.8840141","35.48301","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-beirut","Radisson Blu Martinez Hotel, Beirut","Ain El Mreysseh - P.O. Box 11-1267","Beirut","<MISSING>","LB-1267","Lebanon","BEYZR","+961 1 368 111","Hotel","33.9001122","35.4926872","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-belfast","Radisson Blu Hotel, Belfast","The Gasworks, 3 Cromac Place","Belfast","<MISSING>","BT72JB","United Kingdom","BFSZH","+44 28 90 434 065","Hotel","54.5916023","-5.922932","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-chattogram","Radisson Blu Chattogram Bay View","S. S. Khaled Road, Lalkhan Bazar","Chattogram","<MISSING>","4000","Bangladesh","BGDRDCH","+880 9612600800","Hotel","22.3474541","91.82286","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bergen","Radisson Blu Royal Hotel, Bergen","Dreggsallmenningen 1","Bergen","<MISSING>","5003","Norway","BGOZH","+47 55543000","Hotel","60.3978729","5.322157","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-birmingham","Radisson Blu Hotel, Birmingham","12 Holloway Circus, Queensway","Birmingham","<MISSING>","B1 1BT","United Kingdom","BHXZH","+44 121 654 6000","Hotel","52.4753","-1.9002","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-biarritz","Radisson Blu Hotel, Biarritz","1 Carrefour Helianthe","Biarritz","<MISSING>","64200","France","BIQZH","+33 559 011 313","Hotel","43.4782639","-1.564865","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bamako","Radisson Blu Hotel, Bamako","Aci 2000 Hamdallaye","Bamako","<MISSING>","2566","Mali","BKOZH","+ (223) 44 29 00 00","Hotel","12.6352615","-8.030865","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bordeaux","Radisson Blu Hotel, Bordeaux","63 Rue Lucien Faure- Dock","Bordeaux","<MISSING>","33300","France","BODZR","0033 5 56 01 25 00","Hotel","44.8647652","-0.558302","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bodo","Radisson Blu Hotel, Bodo","Storgaten 2","Bodo","<MISSING>","8006","Norway","BOOZH","+47 7551 9000","Hotel","67.28219","14.3752489","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bremen","Radisson Blu Hotel, Bremen","Böttcherstraße 2","Bremen","<MISSING>","28195","Germany","BREZH","+49 421 36960","Hotel","53.0745354","8.805751","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bristol","Radisson Blu Hotel, Bristol","Broad Quay","Bristol","<MISSING>","BS1 4BY","United Kingdom","BRSZH","+ 44 (117) 9349 500","Hotel","51.45229","-2.596512","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-basel","Radisson Blu Hotel, Basel","Steinentorstrasse 25","Basel","<MISSING>","4051","Switzerland","BSLZH","+41 61 2272727","Hotel","47.55162","7.58896","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bratislava-carlton","Radisson Blu Carlton Hotel, Bratislava","Hviezdoslavovo Nam 3","Bratislava","<MISSING>","SK-81102","Slovakia","BTSZH","+421 2 5939 0000","Hotel","48.1414","17.1089211","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-budapest","Radisson Blu Beke Hotel, Budapest","Terez Korut 43","Budapest","<MISSING>","H-1067","Hungary","BUDAPEST","+36 1 889 3900","Hotel","47.5082779","19.0595474","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-bucharest","Radisson Blu Hotel, Bucharest","Calea Victoriei 63-81, Sector1","Bucharest","<MISSING>","10065","Romania","BUHZH","+40 21 311 9000","Hotel","44.4413338","26.0945034","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-batumi","Radisson Blu Hotel, Batumi","1 Ninoshvili Street","Batumi","<MISSING>","6000","Georgia","BUSZH","+995 (422) 255555","Hotel","41.65356","41.63757","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-brazzaville-mbamou","Radisson Blu M'bamou Palace Hotel, Brazzaville","Avenue Amilcar Cabral","Brazzaville","<MISSING>","<MISSING>","Republic of the Congo","BZVZR","+242 05 050 60 60","Hotel","-4.276311","15.28381","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cairo-heliopolis","Radisson Blu Hotel, Cairo Heliopolis","Abdel Hamid Badawy Street P.O. Box 114 Rawda Al Sheraton","Cairo","<MISSING>","11787","Egypt","CAIZH","+ 20 (2) 26 96 5656","Hotel","30.10664","31.3752956","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cottbus","Radisson Blu Hotel, Cottbus","Vetschauerstrasse 12","Cottbus","<MISSING>","3048","Germany","CBUZH","+49 355 47610","Hotel","51.74921","14.3257113","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-chelyabinsk","Radisson Blu Hotel, Chelyabinsk","Truda Street 179","Chelyabinsk","<MISSING>","454091","Russian Federation","CEKZH","+7 (351) 2167777","Hotel","55.1673775","61.3792229","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cannes","Radisson Blu 1835 Hotel, Cannes","2 Boulevard Jean Hibert","Cannes","<MISSING>","6400","France","CEQZA","+ 33 492 99 73 00","Hotel","43.5483131","7.012115","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
"https://www.radissonhotels.com/en-us/hotels/radisson-blu-cologne","Radisson Blu Hotel, Cologne","Messe Kreisel 3","Cologne","<MISSING>","D-50679","Germany","CGNZR","+49 221 277 20 0","Hotel","50.9438","6.9844","https://www.radissonhotels.com/en-us/destination","<MISSING>","<MISSING>"
